"数据年月","商品编码","商品名称","贸易伙伴编码","贸易伙伴名称","贸易方式编码","贸易方式名称","注册地编码","注册地名称","美元",
"201703","1201","大豆，不论是否破碎","502","美国","10","一般贸易","41","河南省","64,851,292",
"201703","1201","大豆，不论是否破碎","502","美国","10","一般贸易","42","湖北省","31,543,343",
"201703","1201","大豆，不论是否破碎","502","美国","10","一般贸易","43","湖南省","567,303",
"201703","1201","大豆，不论是否破碎","502","美国","10","一般贸易","44","广东省","107,729,688",
"201703","1201","大豆，不论是否破碎","502","美国","10","一般贸易","45","广西壮族自治区","180,862,202",
"201703","1201","大豆，不论是否破碎","502","美国","10","一般贸易","50","重庆市","13,898,727",
"201703","1201","大豆，不论是否破碎","502","美国","10","一般贸易","51","四川省","22,445,288",
"201703","1201","大豆，不论是否破碎","502","美国","10","一般贸易","61","陕西省","20,920,603",
"201703","1201","大豆，不论是否破碎","502","美国","14","来料加工贸易","21","辽宁省","324,720",
"201703","1201","大豆，不论是否破碎","502","美国","15","进料加工贸易","32","江苏省","7,794,799",
"201703","1201","大豆，不论是否破碎","502","美国","33","保税监管场所进出境货物","33","浙江省","4,919,218",
"201703","1201","大豆，不论是否破碎","502","美国","33","保税监管场所进出境货物","45","广西壮族自治区","15,332,433",
"201703","1201","大豆，不论是否破碎","502","美国","34","海关特殊监管区域物流货物","12","天津市","27,384,729",
"201703","1201","大豆，不论是否破碎","502","美国","39","其他","32","江苏省","842",
"201704","1201","大豆，不论是否破碎","145","哈萨克斯坦","10","一般贸易","65","新疆维吾尔自治区","183,181",
"201704","1201","大豆，不论是否破碎","217","埃塞俄比亚","10","一般贸易","12","天津市","1,010,715",
"201704","1201","大豆，不论是否破碎","344","俄罗斯","19","边境小额贸易","23","黑龙江省","5,539,902",
"201704","1201","大豆，不论是否破碎","344","俄罗斯","34","海关特殊监管区域物流货物","23","黑龙江省","108,525",
"201704","1201","大豆，不论是否破碎","347","乌克兰","10","一般贸易","11","北京市","141,297",
"201704","1201","大豆，不论是否破碎","347","乌克兰","10","一般贸易","13","河北省","147,200",
"201704","1201","大豆，不论是否破碎","347","乌克兰","10","一般贸易","35","福建省","536,162",
