数据年月,贸易伙伴名称,美元
202107,巴西,6193300.0
202107,巴西,34833584.0
202107,巴西,262250369.0
202107,巴西,490618543.0
202107,巴西,11868167.0
202107,巴西,31076808.0
202107,巴西,114093717.0
202107,巴西,12260400.0
202107,巴西,48542913.0
202107,巴西,39761490.0
202107,巴西,24133060.0
202107,巴西,9221058.0
202107,巴西,42843975.0
202107,巴西,110241383.0
202107,巴西,84830987.0
202107,巴西,27245112.0
202108,巴西,85660218.0
202108,巴西,522620564.0
202108,巴西,615500754.0
202108,巴西,200714057.0
202108,巴西,39420608.0
202108,巴西,270152396.0
202108,巴西,714479009.0
202108,巴西,844136743.0
202108,巴西,70884934.0
202108,巴西,9626423.0
202108,巴西,196865102.0
202108,巴西,5423600.0
202108,巴西,476494126.0
202108,巴西,17799500.0
202108,巴西,62778638.0
202108,巴西,222875481.0
202108,巴西,486185512.0
202108,巴西,23981512.0
202108,巴西,80741149.0
202108,巴西,79448276.0
202108,巴西,5608300.0
202108,巴西,4059681.0
202108,巴西,11133800.0
202108,巴西,1612187.0
202108,巴西,185886307.0
202108,巴西,33725238.0
202109,巴西,247032427.0
202109,巴西,464078160.0
202109,巴西,17216454.0
202109,巴西,122453676.0
202109,巴西,523428226.0
202109,巴西,699767685.0
202109,巴西,81465272.0
202109,巴西,26752184.0
202109,巴西,254181445.0
202109,巴西,9102750.0
202109,巴西,346391925.0
202109,巴西,9812025.0
202109,巴西,18629988.0
202109,巴西,10066527.0
202109,巴西,96605102.0
202109,巴西,148725722.0
202109,巴西,15221750.0
202109,巴西,110998265.0
202109,巴西,54554309.0
202109,巴西,2862300.0
202109,巴西,5904354.0
202109,巴西,75379983.0
202109,巴西,6064359.0
202109,巴西,45593726.0
202109,巴西,25402264.0
202109,巴西,40454121.0
202109,巴西,32576318.0
202109,巴西,40025642.0
202109,巴西,522.0
202110,巴西,196533982.0
202110,巴西,101961042.0
202110,巴西,78458470.0
202110,巴西,381555132.0
202110,巴西,235481236.0
202110,巴西,8018603.0
202110,巴西,78402290.0
202110,巴西,382619200.0
202110,巴西,7282200.0
202110,巴西,15516841.0
202110,巴西,177438159.0
202110,巴西,1396430.0
202110,巴西,42512223.0
202110,巴西,63717663.0
202110,巴西,38245586.0
202110,巴西,5852600.0
202110,巴西,5952650.0
202110,巴西,5852600.0
202110,巴西,123328035.0
202110,巴西,38847348.0
202111,巴西,287166297.0
202111,巴西,49474723.0
202111,巴西,117255017.0
202111,巴西,41656022.0
202111,巴西,40870793.0
202111,巴西,470735564.0
202111,巴西,181211315.0
202111,巴西,40825012.0
202111,巴西,130566350.0
202111,巴西,283043353.0
202111,巴西,14925516.0
202111,巴西,97378236.0
202111,巴西,206001010.0
202111,巴西,53260771.0
202111,巴西,42688953.0
202111,巴西,5418486.0
202111,巴西,2391201.0
202111,巴西,7537920.0
202111,巴西,61003235.0
202111,巴西,20895697.0
202111,巴西,77993053.0
202112,巴西,96519653.0
202112,巴西,131430906.0
202112,巴西,499588073.0
202112,巴西,41752508.0
202112,巴西,255770062.0
202112,巴西,107329955.0
202112,巴西,30539610.0
202112,巴西,30886411.0
202112,巴西,80664901.0
202112,巴西,39707007.0
202112,巴西,10699670.0
