数据年月,贸易伙伴名称,美元
202505,巴西,26115691.0
202505,巴西,38410918.0
202505,巴西,10475429.0
202505,巴西,85002589.0
202505,巴西,87546780.0
202505,巴西,11579774.0
202505,巴西,9943200.0
202505,巴西,85856743.0
202505,巴西,51287011.0
202505,巴西,3739130.0
202505,巴西,38103771.0
202505,巴西,171549930.0
202506,巴西,272959610.0
202506,巴西,405686459.0
202506,巴西,30329884.0
202506,巴西,118700011.0
202506,巴西,57736055.0
202506,巴西,171524975.0
202506,巴西,387413946.0
202506,巴西,1014158041.0
202506,巴西,39515312.0
202506,巴西,8002610.0
202506,巴西,188632436.0
202506,巴西,28025390.0
202506,巴西,471772805.0
202506,巴西,15763049.0
202506,巴西,6850733.0
202506,巴西,150700594.0
202506,巴西,392142332.0
202506,巴西,305000522.0
202506,巴西,54221557.0
202506,巴西,28189750.0
202506,巴西,99730626.0
202506,巴西,45528501.0
202506,巴西,2270300.0
202506,巴西,17278341.0
202506,巴西,14206231.0
202506,巴西,8003158.0
202506,巴西,52909884.0
202506,巴西,49648452.0
202506,巴西,36074852.0
202506,巴西,101997462.0
202507,巴西,86277030.0
202507,巴西,263701563.0
202507,巴西,214041078.0
202507,巴西,292573850.0
202507,巴西,31684671.0
202507,巴西,527068165.0
202507,巴西,1084656907.0
202507,巴西,81411582.0
202507,巴西,22430040.0
202507,巴西,202326179.0
202507,巴西,56236495.0
202507,巴西,425272975.0
202507,巴西,26704825.0
202507,巴西,22379609.0
202507,巴西,53319932.0
202507,巴西,524168045.0
202507,巴西,242367664.0
202507,巴西,37135649.0
202507,巴西,6988889.0
202507,巴西,71636009.0
202507,巴西,44217626.0
202507,巴西,15390297.0
202507,巴西,12573180.0
202507,巴西,4499500.0
202507,巴西,51901980.0
202507,巴西,48075896.0
202507,巴西,3539070.0
202507,巴西,16578172.0
202507,巴西,72208860.0
202507,巴西,193.0
202508,巴西,353780665.0
202508,巴西,269651360.0
202508,巴西,254577522.0
202508,巴西,117869412.0
202508,巴西,25470206.0
202508,巴西,180353141.0
202508,巴西,473256663.0
202508,巴西,690283525.0
202508,巴西,121966562.0
202508,巴西,19371131.0
202508,巴西,244400181.0
202508,巴西,34851585.0
202508,巴西,598990274.0
202508,巴西,33003242.0
202508,巴西,17359250.0
202508,巴西,67722853.0
202508,巴西,345497869.0
202508,巴西,234433824.0
202508,巴西,76656708.0
202508,巴西,35878977.0
202508,巴西,36083812.0
202508,巴西,70183118.0
202508,巴西,27344897.0
202508,巴西,16978035.0
202508,巴西,13967591.0
202508,巴西,44052700.0
202508,巴西,46451534.0
202508,巴西,2183600.0
202508,巴西,40504232.0
202508,巴西,50658807.0
202508,巴西,97630833.0
202508,巴西,174.0
202509,巴西,69471281.0
202509,巴西,397782402.0
202509,巴西,473664432.0
202509,巴西,32893141.0
202509,巴西,160750888.0
202509,巴西,291217650.0
202509,巴西,497132868.0
202509,巴西,861545456.0
202509,巴西,36559113.0
202509,巴西,8690993.0
202509,巴西,273666038.0
202509,巴西,12963900.0
202509,巴西,340865031.0
202509,巴西,60599276.0
202509,巴西,18811488.0
202509,巴西,57678389.0
202509,巴西,374131117.0
202509,巴西,255388031.0
202509,巴西,23321396.0
202509,巴西,10927150.0
202509,巴西,107809598.0
202509,巴西,52768048.0
202509,巴西,28216085.0
202509,巴西,57142584.0
202509,巴西,9891033.0
202509,巴西,42806548.0
202509,巴西,108287315.0
202509,巴西,72410972.0
202509,巴西,42764891.0
202509,巴西,19918106.0
202509,巴西,111802784.0
202510,巴西,17200354.0
202510,巴西,226471418.0
202510,巴西,181510333.0
202510,巴西,31624931.0
202510,巴西,117188281.0
202510,巴西,59907926.0
202510,巴西,471026543.0
202510,巴西,567014452.0
202510,巴西,22425861.0
202510,巴西,17079502.0
202510,巴西,67826754.0
202510,巴西,11593938.0
202510,巴西,485037057.0
202510,巴西,18951714.0
202510,巴西,11805399.0
202510,巴西,46329238.0
202510,巴西,266267499.0
202510,巴西,217269540.0
202510,巴西,32582017.0
202510,巴西,11744403.0
202510,巴西,76416544.0
202510,巴西,78992082.0
202510,巴西,36499299.0
202510,巴西,22969793.0
202510,巴西,54567575.0
202510,巴西,4645079.0
202510,巴西,45614671.0
202510,巴西,41900136.0
202510,巴西,60694086.0
